NU_ANO_CENSO|ID_DOCENTE|NU_MES|NU_ANO|NU_IDADE_REFERENCIA|NU_IDADE|TP_SEXO|TP_COR_RACA|TP_NACIONALIDADE|CO_PAIS_ORIGEM|CO_UF_NASC|CO_MUNICIPIO_NASC|CO_UF_END|CO_MUNICIPIO_END|TP_ZONA_RESIDENCIAL|TP_LOCAL_RESID_DIFERENCIADA|IN_NECESSIDADE_ESPECIAL|IN_BAIXA_VISAO|IN_CEGUEIRA|IN_DEF_AUDITIVA|IN_DEF_FISICA|IN_DEF_INTELECTUAL|IN_SURDEZ|IN_SURDOCEGUEIRA|IN_DEF_MULTIPLA|IN_AUTISMO|IN_SUPERDOTACAO|TP_ESCOLARIDADE|TP_ENSINO_MEDIO|TP_SITUACAO_CURSO_1|CO_AREA_CURSO_1|CO_CURSO_1|IN_LICENCIATURA_1|NU_ANO_CONCLUSAO_1|TP_TIPO_IES_1|CO_IES_1|TP_SITUACAO_CURSO_2|CO_AREA_CURSO_2|CO_CURSO_2|IN_LICENCIATURA_2|NU_ANO_CONCLUSAO_2|TP_TIPO_IES_2|CO_IES_2|TP_SITUACAO_CURSO_3|CO_AREA_CURSO_3|CO_CURSO_3|IN_LICENCIATURA_3|NU_ANO_CONCLUSAO_3|TP_TIPO_IES_3|CO_IES_3|IN_COMPLEMENTACAO_PEDAGOGICA|CO_AREA_COMPL_PEDAGOGICA_1|CO_AREA_COMPL_PEDAGOGICA_2|CO_AREA_COMPL_PEDAGOGICA_3|IN_ESPECIALIZACAO|IN_MESTRADO|IN_DOUTORADO|IN_POS_NENHUM|IN_ESPECIFICO_CRECHE|IN_ESPECIFICO_PRE_ESCOLA|IN_ESPECIFICO_ANOS_INICIAIS|IN_ESPECIFICO_ANOS_FINAIS|IN_ESPECIFICO_ENS_MEDIO|IN_ESPECIFICO_EJA|IN_ESPECIFICO_ED_ESPECIAL|IN_ESPECIFICO_ED_INDIGENA|IN_ESPECIFICO_CAMPO|IN_ESPECIFICO_AMBIENTAL|IN_ESPECIFICO_DIR_HUMANOS|IN_ESPECIFICO_DIV_SEXUAL|IN_ESPECIFICO_DIR_ADOLESC|IN_ESPECIFICO_AFRO|IN_ESPECIFICO_GESTAO|IN_ESPECIFICO_OUTROS|IN_ESPECIFICO_NENHUM|ID_TURMA|TP_TIPO_DOCENTE|TP_TIPO_CONTRATACAO|IN_DISC_LINGUA_PORTUGUESA|IN_DISC_EDUCACAO_FISICA|IN_DISC_ARTES|IN_DISC_LINGUA_INGLES|IN_DISC_LINGUA_ESPANHOL|IN_DISC_LINGUA_FRANCES|IN_DISC_LINGUA_OUTRA|IN_DISC_LIBRAS|IN_DISC_LINGUA_INDIGENA|IN_DISC_PORT_SEGUNDA_LINGUA|IN_DISC_MATEMATICA|IN_DISC_CIENCIAS|IN_DISC_FISICA|IN_DISC_QUIMICA|IN_DISC_BIOLOGIA|IN_DISC_HISTORIA|IN_DISC_GEOGRAFIA|IN_DISC_SOCIOLOGIA|IN_DISC_FILOSOFIA|IN_DISC_ESTUDOS_SOCIAIS|IN_DISC_EST_SOCIAIS_SOCIOLOGIA|IN_DISC_INFORMATICA_COMPUTACAO|IN_DISC_ENSINO_RELIGIOSO|IN_DISC_PROFISSIONALIZANTE|IN_DISC_ESTAGIO_SUPERVISIONADO|IN_DISC_PEDAGOGICAS|IN_DISC_OUTRAS|TP_TIPO_ATENDIMENTO_TURMA|TP_TIPO_LOCAL_TURMA|TP_MEDIACAO_DIDATICO_PEDAGO|TP_ETAPA_ENSINO|CO_CURSO_EDUC_PROFISSIONAL|IN_ESPECIAL_EXCLUSIVA|IN_REGULAR|IN_EJA|IN_PROFISSIONALIZANTE|CO_ENTIDADE|CO_REGIAO|CO_MESORREGIAO|CO_MICRORREGIAO|CO_UF|CO_MUNICIPIO|CO_DISTRITO|TP_DEPENDENCIA|TP_LOCALIZACAO|TP_CATEGORIA_ESCOLA_PRIVADA|IN_CONVENIADA_PP|TP_CONVENIO_PODER_PUBLICO|IN_MANT_ESCOLA_PRIVADA_EMP|IN_MANT_ESCOLA_PRIVADA_ONG|IN_MANT_ESCOLA_PRIVADA_OSCIP|IN_MANT_ESCOLA_PRIV_ONG_OSCIP|IN_MANT_ESCOLA_PRIVADA_SIND|IN_MANT_ESCOLA_PRIVADA_SIST_S|IN_MANT_ESCOLA_PRIVADA_S_FINS|TP_REGULAMENTACAO|TP_LOCALIZACAO_DIFERENCIADA|IN_EDUCACAO_INDIGENA
2019|DD36E8EAA35B28162DC2EABEBAB4814B|7|1990|28|29|1|1|1|76|53.0|5300108.0|53.0|5300108.0|1.0||0|||||||||||4|1.0|1.0|1.0|145F09|1|2010.0|1.0|2.0||||0|||||||0||||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|14717098|1|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0||||0.0|1|0.0|1|25.0||0.0|1.0|0.0|0.0|53001044|5|5301|53001|53|5300108|530010805|2|1|||||||||||1|0|0
2019|DD3BB41702076877259019B1435E3AC4|6|1976|42|43|2|3|1|76|50.0|5003207.0|50.0|5002704.0|1.0|0.0|0|||||||||||3|2.0||||0|||||||0|||||||0||||0||||||||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|14903196|8|||||0.0|||0.0|||||||||||||||0.0||||||1|0.0|1|17.0||0.0|1.0|0.0|0.0|50007181|5|5002|50004|50|5002704|500270405|3|1|||||||||||1|0|0
2019|DD4196B6FA5340C366A3F145F19DD9A3|12|1983|35|36|2|3|1|76|51.0|5103403.0|51.0|5108402.0|1.0|0.0|0|||||||||||4||1.0|4.0|421C01|0|2009.0|2.0|794.0||||0|||||||0||||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|16447124|1|2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|1.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0||||0.0|1|1.0|1|26.0||0.0|1.0|0.0|0.0|51043203|5|5104|51017|51|5108402|510840205|2|1|||||||||||1|0|0
2019|DD485EDD1ACE35A3F277EC20DEF82A9F|6|1967|51|52|2|3|1|76|29.0|2910800.0|52.0|5208707.0|1.0||0|||||||||||4||1.0|1.0|142P01|1|1991.0|1.0|666.0||||0|||||||0||||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|14673734|1|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0||||1.0|1.0||0.0|0.0|0.0|0.0|0.0||||0.0|1|0.0|1|14.0||0.0|1.0|0.0|0.0|52037193|5|5203|52010|52|5208707|520870705|3|1|||||||||||1|0|0
2019|DD522F341F9FCB1546DA74A8C9BBD3BD|6|1973|45|46|2|1|1|76|53.0|5300108.0|53.0|5300108.0|1.0||0|||||||||||4||1.0|1.0|142P01|1|2006.0|2.0|403.0||||0|||||||0||||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|12056557|1|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0||||0.0|1|0.0|1|26.0||0.0|1.0|0.0|0.0|53001214|5|5301|53001|53|5300108|530010805|2|1|||||||||||1|0|0
2019|DD5982F4D9760C0A7D8CE1031CB0AB66|2|1974|45|45|1|3|1|76|53.0|5300108.0|53.0|5300108.0|1.0||0|||||||||||4||1.0|1.0|145F11|1|1999.0|2.0|402.0||||0|||||||0||||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6191820|1|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0|1.0|0.0|0.0|0.0||0.0|0.0|0.0||||0.0|1|0.0|1|25.0||0.0|1.0|0.0|0.0|53011996|5|5301|53001|53|5300108|530010805|2|1|||||||||||1|0|0
2019|DD5F9A3B3DBF8801AFBFD48C060A31D9|5|1990|29|29|2|0|1|76|35.0|3506003.0|50.0|5001102.0|1.0||0|||||||||||4||1.0|1.0|145F01|1|2013.0|1.0|694.0||||0|||||||0||||0||||0.0|0.0|0.0|1.0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|14716387|1|2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0||||0.0|1|0.0|1|19.0||0.0|1.0|0.0|0.0|50001590|5|5001|50002|50|5001102|500110205|2|1|||||||||||1|0|0
2019|DD66D1A3370E09161B06DA5AEA37EAE0|4|1979|40|40|2|1|1|76|41.0|4127106.0|51.0|5103403.0|1.0||0|||||||||||4||1.0|1.0|142C01|0|2000.0||9999999.0||||0|||||||0||||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1585471|1||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0||||1.0|0.0||0.0|0.0|0.0|0.0|1.0||||0.0|1|0.0|1|16.0||0.0|1.0|0.0|0.0|51036215|5|5104|51017|51|5103403|510340305|4|1|1.0|0.0||0.0|0.0|0.0|0.0|0.0|0.0|1.0|1|0|0
2019|DD6C500722E5A69DA8C467E966059E55|5|1984|35|35|2|1|1|76|35.0|3555000.0|51.0|5107925.0|1.0|0.0|0|||||||||||4||1.0|4.0|443G05|0|2005.0|1.0|1292.0||||0|||||||0||||0||||1.0|0.0|0.0|0.0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|16725626|1|2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0||0.0|0.0|0.0||||0.0|1|0.0|1|41.0||0.0|1.0|0.0|0.0|51064421|5|5101|51006|51|5107925|510792505|2|1|||||||||||1|0|0
2019|DD72B79574B2CFEE3FB45432D70196E7|9|1960|58|59|2|3|1|76|52.0|5220108.0|52.0|5201306.0|1.0||0|||||||||||4||1.0|1.0|142P01|1|1992.0|1.0|744.0||||0|||||||0||||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|15049712|1|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0||||0.0|1|0.0|1|41.0||0.0|1.0|0.0|0.0|52028372|5|5203|52009|52|5201306|520130605|2|1|||||||||||1|0|0
2019|DD7A59877C29D71B3E1218537F3C6CCF|4|1993|26|26|2|3|1|76|15.0|1503606.0|53.0|5300108.0|1.0||0|||||||||||4|1.0|1.0|1.0|145F15|1|2017.0|1.0|2.0||||0|||||||0||||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|147337|1|2.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0||||0.0|1|0.0|1|70.0||0.0|0.0|1.0|0.0|53000234|5|5301|53001|53|5300108|530010805|2|1|||||||||||1|0|0
2019|DD85C123ADA0F593C9D90385147393E2|6|1984|34|35|2|0|1|76|52.0|5208707.0|52.0|5220454.0|1.0||0|||||||||||4||1.0|2.0|225H01|0|2009.0|1.0|584.0||||0|||||||0||||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|12016265|1||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0||0.0|0.0|0.0||||0.0|1|0.0|1|19.0||0.0|1.0|0.0|0.0|52039609|5|5203|52010|52|5220454|522045405|4|1|1.0|0.0||0.0|0.0|0.0|0.0|0.0|0.0|1.0|2|0|0
2019|DD8E585E746056E6F9F6A8B938876757|2|1978|41|41|2|0|1|76|52.0|5221601.0|52.0|5221601.0|1.0||0|||||||||||4||1.0|1.0|145F11|1|2005.0|1.0|47.0||||0|||||||0||||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|15036345|1|2.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0||||0.0|1|0.0|1|19.0||0.0|1.0|0.0|0.0|52011933|5|5202|52004|52|5221601|522160105|2|1|||||||||||2|0|0
2019|DD9511D29AB4572619EC85BC50424899|2|1969|50|50|2|3|1|76|50.0|5003454.0|51.0|5103700.0|1.0||0|||||||||||4||1.0|1.0|145F17|1|2001.0|2.0|5303.0||||0|||||||0||||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|12450430|1||1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0||0.0|1.0|0.0||||0.0|1|0.0|1|70.0||1.0|0.0|1.0|0.0|51066092|5|5101|51007|51|5103700|510370005|4|1|4.0|0.0||0.0|0.0|0.0|0.0|0.0|0.0|1.0|1|0|0
2019|DD9EBB597D60AE6563F173A0A95E22DC|11|1981|37|38|2|0|1|76|52.0|5213103.0|52.0|5213103.0|1.0|0.0|0|||||||||||4||1.0|1.0|142P01|1|2006.0|2.0|4198.0||||0|||||||0||||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|16473241|1|||||||||||||||||||||||||||||1|0.0|1|1.0||0.0|1.0|0.0|0.0|52077381|5|5205|52013|52|5213103|521310305|4|1|4.0|1.0|1.0|0.0|1.0|1.0|1.0|0.0|0.0|1.0|1|0|0
2019|DDA584E0633B3F1F99DDE46DAF7D9A16|4|1965|54|54|2|1|1|76|50.0|5002704.0|50.0|5002704.0|1.0|0.0|0|||||||||||4|1.0|1.0|1.0|146F04|1|1988.0|1.0|694.0||||0|||||||0||||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|191074|1|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0||||0.0|1|0.0|1|27.0||0.0|1.0|0.0|0.0|50006312|5|5002|50004|50|5002704|500270405|2|1|||||||||||1|0|0
2019|DDB2A5E7F29621CD61B21FEDD94E4320|1|1983|36|36|2|2|1|76|41.0|4106902.0|51.0|5103403.0|1.0|0.0|0|||||||||||4||1.0|4.0|443G05|0|2009.0|1.0|1.0||||0|||||||0||||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|16774630|1|2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0||0.0|0.0|0.0||||0.0|1|0.0|1|21.0||0.0|1.0|0.0|0.0|51046059|5|5104|51018|51|5106505|510650505|2|1|||||||||||1|0|0
2019|DDBC5ED42865D48081941F8A6FFAD32C|11|1981|37|38|2|0|1|76|51.0|5103403.0|51.0|5103403.0|1.0||0|||||||||||4||1.0|1.0|145F17|1|2003.0|2.0|780.0||||0|||||||0||||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1235576|1||0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0||||0.0|1|0.0|1|25.0||0.0|1.0|0.0|0.0|51058758|5|5104|51017|51|5103403|510340305|4|1|4.0|0.0||0.0|0.0|0.0|0.0|0.0|0.0|1.0|1|0|0
2019|DDC84ABA90150EC5E83DD21422524B55|1|1981|38|38|2|0|1|76|17.0|1706100.0|53.0|5300108.0|1.0||0|||||||||||4||1.0|1.0|145F18|1|2005.0|2.0|402.0||||0|||||||0||||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|15371808|1|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0||||0.0|1|0.0|1|25.0||0.0|1.0|0.0|0.0|52051153|5|5204|52012|52|5219753|521975305|2|1|||||||||||1|0|0
2019|DDCCB0A78F6453D346F47320C7DE9C90|12|1989|29|30|1|1|1|76|51.0|5105309.0|51.0|5103353.0|1.0|0.0|0|||||||||||4||1.0|1.0|145F02|1|2014.0||9999999.0||||0|||||||0||||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|16620512|1|2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0||||0.0|1|0.0|1|20.0||0.0|1.0|0.0|0.0|51019264|5|5102|51009|51|5103353|510335305|3|1|||||||||||2|0|0
2019|DDD1D7748FFEDE68207253A735BEF77A|12|1981|37|38|2|3|1|76|52.0|5208707.0|52.0|5208707.0|1.0||0|||||||||||4||1.0|1.0|145F15|1|2004.0|1.0|584.0||||0|||||||0||||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|15387474|1|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0||||0.0|1|0.0|1|27.0||0.0|1.0|0.0|0.0|52033384|5|5203|52010|52|5208707|520870705|2|1|||||||||||1|0|0
2019|DDD98EA3C3A558BAB7BBFEC062F100C8|10|1989|29|30|2|3|1|76|50.0|5004700.0|50.0|5002704.0|1.0|0.0|0|||||||||||4|1.0|1.0|1.0|145F01|1|2010.0||9999999.0||||0|||||||0||||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|209172|1|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0||||0.0|1|0.0|1|41.0||0.0|1.0|0.0|0.0|50006037|5|5002|50004|50|5002704|500270405|2|1|||||||||||1|0|0
2019|DDDE1A68FEF0A16645A2C1942092B83E|1|1983|36|36|1|0|1|76|52.0|5211909.0|52.0|5211909.0|1.0||0|||||||||||3|1.0||||0|||||||0|||||||0||||0||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|15160343|1|2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0||||0.0|1|0.0|1|41.0||0.0|1.0|0.0|0.0|52052621|5|5205|52013|52|5211909|521190905|2|1|||||||||||1|0|0
2019|DDE514C357E09A3CFB6612D3FFB850BC|10|1988|30|31|2|1|1|76|52.0|5220207.0|52.0|5220207.0|1.0|0.0|0|||||||||||4||1.0|1.0|142P01|1|2010.0|1.0|47.0||||0|||||||0||||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|14976275|1|2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0||0.0|0.0|0.0||||0.0|1|0.0|1|70.0||0.0|0.0|1.0|0.0|52000923|5|5201|52001|52|5214838|521483805|2|1|||||||||||1|0|0
2019|DDEE3AAB0696522BABD012C9DD3F23F8|3|1972|47|47|1|1|1|76|53.0|5300108.0|||1.0||0|||||||||||4||1.0|1.0|145F02|1|1996.0|1.0|2.0||||0|||||||0||||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|6122767|1|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|1.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0||||0.0|1|0.0|1|25.0||0.0|1.0|0.0|0.0|53011031|5|5301|53001|53|5300108|530010805|2|1|||||||||||1|0|0
2019|DDF421EA62A1EEBB2F18672A64B8053E|11|1988|30|31|2|3|1|76|52.0|5220207.0|52.0|5220207.0|1.0||0|||||||||||4||1.0|4.0|421C01|0|2009.0|1.0|47.0||||0|||||||0||||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|15035858|1|2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0||||0.0|1|0.0|1|21.0||0.0|1.0|0.0|0.0|52010295|5|5202|52004|52|5203575|520357505|2|1|||||||||||1|0|0
2019|DDFE2785C03578730EC992CB42DBCAEC|8|1981|37|38|2|3|1|76|29.0|2928208.0|50.0|5002704.0|1.0|0.0|0|||||||||||4|1.0|1.0|1.0|142P01|1|2006.0|2.0|387.0||||0|||||||0||||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|14910312|8|||||0.0|||0.0|||||||||||||||0.0||||||1|0.0|1|15.0||0.0|1.0|0.0|0.0|50024809|5|5002|50004|50|5002704|500270405|3|1|||||||||||1|0|0
2019|DE09315BDF48FC5CD8641C279179BED8|3|1977|42|42|2|3|1|76|50.0|5008305.0|50.0|5008305.0|1.0||0|||||||||||4|2.0|1.0|1.0|142P01|1|2004.0|2.0|109.0||||0|||||||0||||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|14807913|1|2.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0||||1.0|1.0||0.0|0.0|0.0|0.0|0.0||||0.0|1|0.0|1|14.0||0.0|1.0|0.0|0.0|50012290|5|5003|50007|50|5008305|500830505|3|1|||||||||||1|0|0
2019|DE12253F306C7FBA54067E41D010AD55|5|1982|37|37|2|0|1|76|51.0|5103403.0|51.0|5108402.0|1.0|0.0|0|||||||||||4||1.0|1.0|145F02|1|2006.0|2.0|794.0||||0|||||||0||||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|16812105|1|2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0||||0.0|1|0.0|1|19.0||0.0|1.0|0.0|0.0|51065495|5|5104|51017|51|5108402|510840205|2|1|||||||||||2|0|0
2019|DE186EBD97E6964ED83E5397EA14A694|3|1968|51|51|2|1|1|76|52.0|5208707.0|52.0|5208707.0|1.0||0|||||||||||4|1.0|1.0|1.0|146F15|1|1991.0|1.0|47.0||||0|||||||0||||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|15585170|1|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0||||0.0|1|0.0|1|71.0||0.0|0.0|1.0|0.0|52035026|5|5203|52010|52|5208707|520870705|2|1|||||||||||1|0|0
2019|DE1F2A17A590A59D518A9B1025E2D73F|12|1976|42|43|1|1|1|76|53.0|5300108.0|53.0|5300108.0|1.0||0|||||||||||4||1.0|1.0|145F10|1|2008.0|1.0|2.0||||0|||||||0||||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|14545782|1||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0||0.0|0.0|0.0||||0.0|1|0.0|1|21.0||0.0|1.0|0.0|0.0|52094367|5|5205|52017|52|5205109|520510905|4|1|1.0|0.0||1.0|0.0|0.0|0.0|0.0|0.0|0.0|1|0|0
2019|DE25D6ECB4ECB0C98171080B1BFB6DFC|3|1986|33|33|1|2|1|76|52.0|5207808.0|52.0|5201405.0|1.0||0|||||||||||3|1.0||||0|||||||0|||||||0||||0||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|15072061|1|2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||0.0|0.0|0.0|1.0|0.0|0.0|0.0||0.0|0.0|0.0||||0.0|1|0.0|1|25.0||0.0|1.0|0.0|0.0|52031977|5|5203|52010|52|5201405|520140505|2|1|||||||||||1|0|0
2019|DE2C3508EB7FCC7302BD210AF6AE54B0|2|1970|49|49|2|3|1|76|50.0|5005400.0|50.0|5007901.0|1.0||0|||||||||||4||1.0|1.0|142P01|1|2002.0|2.0|769.0||||0|||||||0||||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|8922226|1|2.0||||||||||||||||||||||||||||1|0.0|1|1.0||0.0|1.0|0.0|0.0|50031627|5|5002|50004|50|5007901|500790105|3|1|||||||||||1|0|0
2019|DE34E88D52782043017A43A741591DD0|5|1972|47|47|2|0|1|76|21.0|2101608.0|51.0|5106422.0|1.0||0|||||||||||4||1.0|1.0|142P01|1|2004.0|1.0|1.0||||0|||||||0||||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|15616610|1|1.0|1.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0||||1.0|1.0||0.0|0.0|0.0|0.0|1.0||||0.0|1|0.0|1|16.0||0.0|1.0|0.0|0.0|51094517|5|5101|51003|51|5106422|510642205|3|1|||||||||||1|0|0
2019|DE3D49ABB9A5639323B7862E970210CC|10|1973|45|46|1|3|1|76|53.0|5300108.0|53.0|5300108.0|1.0||0|||||||||||4||1.0|1.0|146F20|1|2016.0|1.0|2.0||||0|||||||0||||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|835611|1||0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||||0.0|0.0||0.0|0.0|0.0|0.0|0.0||||0.0|1|0.0|1|17.0||0.0|1.0|0.0|0.0|53011074|5|5301|53001|53|5300108|530010805|4|1|1.0|0.0||1.0|0.0|0.0|0.0|0.0|0.0|0.0|1|0|0
